protocol_id,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,weight_erasure,residual_performance,savings,trace_auc_proxy,criticality_distance,health,energy_cost,path_erasure,replicates
b-1_static_correlated_3s_0.8uA,-1.0,static,correlated,3.0,0.8,160,759,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.191744,-1.8657062864891356,3
b-1_static_correlated_3s_1.6uA,-1.0,static,correlated,3.0,1.6,160,759,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.383488,-1.8657062864891356,3
b-1_static_correlated_3s_2.6uA,-1.0,static,correlated,3.0,2.6,160,759,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.6231679999999999,-1.8657062864891356,3
b-1_static_independent_0.75s_0.8uA,-1.0,static,independent,0.75,0.8,160,60,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.014250666666666667,-0.4372483638233799,3
b-1_static_independent_0.75s_1.6uA,-1.0,static,independent,0.75,1.6,160,60,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.028501333333333333,-0.4372483638233799,3
b-1_static_independent_0.75s_2.6uA,-1.0,static,independent,0.75,2.6,160,60,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.046314666666666664,-0.4372483638233799,3
b-1_static_independent_1.5s_0.8uA,-1.0,static,independent,1.5,0.8,160,100,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.025088,-0.8536857085272352,3
b-1_static_independent_1.5s_1.6uA,-1.0,static,independent,1.5,1.6,160,100,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.050176,-0.8536857085272352,3
b-1_static_independent_1.5s_2.6uA,-1.0,static,independent,1.5,2.6,160,100,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.081536,-0.8536857085272352,3
b-1_static_independent_3s_0.8uA,-1.0,static,independent,3.0,0.8,160,216,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.053759999999999995,-1.8657062864891356,3
b-1_static_independent_3s_1.6uA,-1.0,static,independent,3.0,1.6,160,216,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.10751999999999999,-1.8657062864891356,3
b-1_static_independent_3s_2.6uA,-1.0,static,independent,3.0,2.6,160,216,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.17472,-1.8657062864891356,3
b-1_static_phase_shifted_0.75s_0.8uA,-1.0,static,phase_shifted,0.75,0.8,160,240,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.05700266666666667,-0.4372483638233799,3
b-1_static_phase_shifted_0.75s_1.6uA,-1.0,static,phase_shifted,0.75,1.6,160,240,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.11400533333333333,-0.4372483638233799,3
b-1_static_phase_shifted_0.75s_2.6uA,-1.0,static,phase_shifted,0.75,2.6,160,240,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.18525866666666665,-0.4372483638233799,3
b-1_static_phase_shifted_1.5s_0.8uA,-1.0,static,phase_shifted,1.5,0.8,160,400,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.100352,-0.8536857085272352,3
b-1_static_phase_shifted_1.5s_1.6uA,-1.0,static,phase_shifted,1.5,1.6,160,400,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.200704,-0.8536857085272352,3
b-1_static_phase_shifted_1.5s_2.6uA,-1.0,static,phase_shifted,1.5,2.6,160,400,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.326144,-0.8536857085272352,3
b-1_static_phase_shifted_3s_0.8uA,-1.0,static,phase_shifted,3.0,0.8,160,864,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.21503999999999998,-1.8657062864891356,3
b-1_static_phase_shifted_3s_1.6uA,-1.0,static,phase_shifted,3.0,1.6,160,864,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.43007999999999996,-1.8657062864891356,3
b-1_static_phase_shifted_3s_2.6uA,-1.0,static,phase_shifted,3.0,2.6,160,864,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.69888,-1.8657062864891356,3
b-1_static_shared_0.75s_0.8uA,-1.0,static,shared,0.75,0.8,160,362,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.08610133333333332,-0.4372483638233799,3
b-1_static_shared_0.75s_1.6uA,-1.0,static,shared,0.75,1.6,160,362,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.17220266666666664,-0.4372483638233799,3
b-1_static_shared_0.75s_2.6uA,-1.0,static,shared,0.75,2.6,160,362,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.2798293333333333,-0.4372483638233799,3
b-1_static_shared_1.5s_0.8uA,-1.0,static,shared,1.5,0.8,160,573,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.14899199999999999,-0.8536857085272352,3
b-1_static_shared_1.5s_1.6uA,-1.0,static,shared,1.5,1.6,160,573,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.29798399999999997,-0.8536857085272352,3
b-1_static_shared_1.5s_2.6uA,-1.0,static,shared,1.5,2.6,160,573,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.484224,-0.8536857085272352,3
b-1_static_shared_3s_0.8uA,-1.0,static,shared,3.0,0.8,160,1302,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.32426666666666665,-1.8657062864891356,3
b-1_static_shared_3s_1.6uA,-1.0,static,shared,3.0,1.6,160,1302,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.6485333333333333,-1.8657062864891356,3
b-1_static_shared_3s_2.6uA,-1.0,static,shared,3.0,2.6,160,1302,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,1.0538666666666667,-1.8657062864891356,3
b-2_alternating_blue_red_correlated_0.75s_0.8uA,-2.0,alternating_blue_red,correlated,0.75,0.8,160,151,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.035584,-0.4372483638233799,3
b-2_alternating_blue_red_correlated_0.75s_1.6uA,-2.0,alternating_blue_red,correlated,0.75,1.6,160,151,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.071168,-0.4372483638233799,3
b-2_alternating_blue_red_correlated_0.75s_2.6uA,-2.0,alternating_blue_red,correlated,0.75,2.6,160,151,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.11564799999999999,-0.4372483638233799,3
b-2_alternating_blue_red_correlated_1.5s_0.8uA,-2.0,alternating_blue_red,correlated,1.5,0.8,160,279,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.071168,-0.8536857085272352,3
b-2_alternating_blue_red_correlated_1.5s_1.6uA,-2.0,alternating_blue_red,correlated,1.5,1.6,160,279,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.142336,-0.8536857085272352,3
b-2_alternating_blue_red_correlated_1.5s_2.6uA,-2.0,alternating_blue_red,correlated,1.5,2.6,160,279,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.23129599999999997,-0.8536857085272352,3
b-2_alternating_blue_red_correlated_3s_0.8uA,-2.0,alternating_blue_red,correlated,3.0,0.8,160,565,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.14173866666666665,-1.8657062864891356,3
b-2_alternating_blue_red_correlated_3s_1.6uA,-2.0,alternating_blue_red,correlated,3.0,1.6,160,565,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.2834773333333333,-1.8657062864891356,3
b-2_alternating_blue_red_correlated_3s_2.6uA,-2.0,alternating_blue_red,correlated,3.0,2.6,160,565,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.4606506666666666,-1.8657062864891356,3
b-2_alternating_blue_red_independent_0.75s_0.8uA,-2.0,alternating_blue_red,independent,0.75,0.8,160,49,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.010581333333333331,-0.4372483638233799,3
b-2_alternating_blue_red_independent_0.75s_1.6uA,-2.0,alternating_blue_red,independent,0.75,1.6,160,49,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.021162666666666663,-0.4372483638233799,3
b-2_alternating_blue_red_independent_0.75s_2.6uA,-2.0,alternating_blue_red,independent,0.75,2.6,160,49,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.034389333333333334,-0.4372483638233799,3
b-2_alternating_blue_red_independent_1.5s_0.8uA,-2.0,alternating_blue_red,independent,1.5,0.8,160,86,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.020138666666666666,-0.8536857085272352,3
b-2_alternating_blue_red_independent_1.5s_1.6uA,-2.0,alternating_blue_red,independent,1.5,1.6,160,86,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.04027733333333333,-0.8536857085272352,3
b-2_alternating_blue_red_independent_1.5s_2.6uA,-2.0,alternating_blue_red,independent,1.5,2.6,160,86,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.06545066666666666,-0.8536857085272352,3
b-2_alternating_blue_red_independent_3s_0.8uA,-2.0,alternating_blue_red,independent,3.0,0.8,160,153,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.039850666666666666,-1.8657062864891356,3
b-2_alternating_blue_red_independent_3s_1.6uA,-2.0,alternating_blue_red,independent,3.0,1.6,160,153,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.07970133333333333,-1.8657062864891356,3
b-2_alternating_blue_red_independent_3s_2.6uA,-2.0,alternating_blue_red,independent,3.0,2.6,160,153,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.12951466666666667,-1.8657062864891356,3
b-2_alternating_blue_red_phase_shifted_0.75s_0.8uA,-2.0,alternating_blue_red,phase_shifted,0.75,0.8,160,188,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.040959999999999996,-0.4372483638233799,3
b-2_alternating_blue_red_phase_shifted_0.75s_1.6uA,-2.0,alternating_blue_red,phase_shifted,0.75,1.6,160,188,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.08191999999999999,-0.4372483638233799,3
b-2_alternating_blue_red_phase_shifted_0.75s_2.6uA,-2.0,alternating_blue_red,phase_shifted,0.75,2.6,160,188,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.13312,-0.4372483638233799,3
b-2_alternating_blue_red_phase_shifted_1.5s_0.8uA,-2.0,alternating_blue_red,phase_shifted,1.5,0.8,160,344,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.08328533333333332,-0.8536857085272352,3
b-2_alternating_blue_red_phase_shifted_1.5s_1.6uA,-2.0,alternating_blue_red,phase_shifted,1.5,1.6,160,344,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.16657066666666664,-0.8536857085272352,3
b-2_alternating_blue_red_phase_shifted_1.5s_2.6uA,-2.0,alternating_blue_red,phase_shifted,1.5,2.6,160,344,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.27067733333333327,-0.8536857085272352,3
b-2_alternating_blue_red_phase_shifted_3s_0.8uA,-2.0,alternating_blue_red,phase_shifted,3.0,0.8,160,588,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.15837866666666667,-1.8657062864891356,3
b-2_alternating_blue_red_phase_shifted_3s_1.6uA,-2.0,alternating_blue_red,phase_shifted,3.0,1.6,160,588,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.31675733333333334,-1.8657062864891356,3
b-2_alternating_blue_red_phase_shifted_3s_2.6uA,-2.0,alternating_blue_red,phase_shifted,3.0,2.6,160,588,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.5147306666666666,-1.8657062864891356,3
b-2_alternating_blue_red_shared_0.75s_0.8uA,-2.0,alternating_blue_red,shared,0.75,0.8,160,282,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.06920533333333333,-0.4372483638233799,3
b-2_alternating_blue_red_shared_0.75s_1.6uA,-2.0,alternating_blue_red,shared,0.75,1.6,160,282,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.13841066666666665,-0.4372483638233799,3
b-2_alternating_blue_red_shared_0.75s_2.6uA,-2.0,alternating_blue_red,shared,0.75,2.6,160,282,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.22491733333333333,-0.4372483638233799,3
b-2_alternating_blue_red_shared_1.5s_0.8uA,-2.0,alternating_blue_red,shared,1.5,0.8,160,486,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.12757333333333334,-0.8536857085272352,3
b-2_alternating_blue_red_shared_1.5s_1.6uA,-2.0,alternating_blue_red,shared,1.5,1.6,160,486,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.2551466666666667,-0.8536857085272352,3
b-2_alternating_blue_red_shared_1.5s_2.6uA,-2.0,alternating_blue_red,shared,1.5,2.6,160,486,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.41461333333333333,-0.8536857085272352,3
b-2_alternating_blue_red_shared_3s_0.8uA,-2.0,alternating_blue_red,shared,3.0,0.8,160,924,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.23517866666666665,-1.8657062864891356,3
b-2_alternating_blue_red_shared_3s_1.6uA,-2.0,alternating_blue_red,shared,3.0,1.6,160,924,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.4703573333333333,-1.8657062864891356,3
b-2_alternating_blue_red_shared_3s_2.6uA,-2.0,alternating_blue_red,shared,3.0,2.6,160,924,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.7643306666666666,-1.8657062864891356,3
b-2_epoch_pause_correlated_0.75s_0.8uA,-2.0,epoch_pause,correlated,0.75,0.8,160,224,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.042325333333333326,-0.4372483638233799,3
b-2_epoch_pause_correlated_0.75s_1.6uA,-2.0,epoch_pause,correlated,0.75,1.6,160,224,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.08465066666666665,-0.4372483638233799,3
b-2_epoch_pause_correlated_0.75s_2.6uA,-2.0,epoch_pause,correlated,0.75,2.6,160,224,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.13755733333333334,-0.4372483638233799,3
b-2_epoch_pause_correlated_1.5s_0.8uA,-2.0,epoch_pause,correlated,1.5,0.8,160,367,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.08174933333333333,-0.8536857085272352,3
b-2_epoch_pause_correlated_1.5s_1.6uA,-2.0,epoch_pause,correlated,1.5,1.6,160,367,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.16349866666666665,-0.8536857085272352,3
b-2_epoch_pause_correlated_1.5s_2.6uA,-2.0,epoch_pause,correlated,1.5,2.6,160,367,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.26568533333333333,-0.8536857085272352,3
b-2_epoch_pause_correlated_3s_0.8uA,-2.0,epoch_pause,correlated,3.0,0.8,160,612,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.15735466666666667,-1.8657062864891356,3
b-2_epoch_pause_correlated_3s_1.6uA,-2.0,epoch_pause,correlated,3.0,1.6,160,612,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.31470933333333334,-1.8657062864891356,3
b-2_epoch_pause_correlated_3s_2.6uA,-2.0,epoch_pause,correlated,3.0,2.6,160,612,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.5114026666666666,-1.8657062864891356,3
b-2_epoch_pause_independent_0.75s_0.8uA,-2.0,epoch_pause,independent,0.75,0.8,160,57,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.011776,-0.4372483638233799,3
b-2_epoch_pause_independent_0.75s_1.6uA,-2.0,epoch_pause,independent,0.75,1.6,160,57,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.023552,-0.4372483638233799,3
b-2_epoch_pause_independent_0.75s_2.6uA,-2.0,epoch_pause,independent,0.75,2.6,160,57,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.038271999999999994,-0.4372483638233799,3
b-2_epoch_pause_independent_1.5s_0.8uA,-2.0,epoch_pause,independent,1.5,0.8,160,108,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.02414933333333333,-0.8536857085272352,3
b-2_epoch_pause_independent_1.5s_1.6uA,-2.0,epoch_pause,independent,1.5,1.6,160,108,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.04829866666666666,-0.8536857085272352,3
b-2_epoch_pause_independent_1.5s_2.6uA,-2.0,epoch_pause,independent,1.5,2.6,160,108,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.07848533333333334,-0.8536857085272352,3
b-2_epoch_pause_independent_3s_0.8uA,-2.0,epoch_pause,independent,3.0,0.8,160,192,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.047274666666666666,-1.8657062864891356,3
b-2_epoch_pause_independent_3s_1.6uA,-2.0,epoch_pause,independent,3.0,1.6,160,192,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.09454933333333333,-1.8657062864891356,3
b-2_epoch_pause_independent_3s_2.6uA,-2.0,epoch_pause,independent,3.0,2.6,160,192,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.15364266666666668,-1.8657062864891356,3
b-2_epoch_pause_phase_shifted_0.75s_0.8uA,-2.0,epoch_pause,phase_shifted,0.75,0.8,160,236,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.04881066666666667,-0.4372483638233799,3
b-2_epoch_pause_phase_shifted_0.75s_1.6uA,-2.0,epoch_pause,phase_shifted,0.75,1.6,160,236,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.09762133333333334,-0.4372483638233799,3
b-2_epoch_pause_phase_shifted_0.75s_2.6uA,-2.0,epoch_pause,phase_shifted,0.75,2.6,160,236,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.15863466666666667,-0.4372483638233799,3
b-2_epoch_pause_phase_shifted_1.5s_0.8uA,-2.0,epoch_pause,phase_shifted,1.5,0.8,160,428,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.09386666666666665,-0.8536857085272352,3
b-2_epoch_pause_phase_shifted_1.5s_1.6uA,-2.0,epoch_pause,phase_shifted,1.5,1.6,160,428,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.1877333333333333,-0.8536857085272352,3
b-2_epoch_pause_phase_shifted_1.5s_2.6uA,-2.0,epoch_pause,phase_shifted,1.5,2.6,160,428,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.30506666666666665,-0.8536857085272352,3
b-2_epoch_pause_phase_shifted_3s_0.8uA,-2.0,epoch_pause,phase_shifted,3.0,0.8,160,792,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.18500266666666665,-1.8657062864891356,3
b-2_epoch_pause_phase_shifted_3s_1.6uA,-2.0,epoch_pause,phase_shifted,3.0,1.6,160,792,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.3700053333333333,-1.8657062864891356,3
b-2_epoch_pause_phase_shifted_3s_2.6uA,-2.0,epoch_pause,phase_shifted,3.0,2.6,160,792,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.6012586666666666,-1.8657062864891356,3
b-2_epoch_pause_shared_0.75s_0.8uA,-2.0,epoch_pause,shared,0.75,0.8,160,370,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.07534933333333334,-0.4372483638233799,3
b-2_epoch_pause_shared_0.75s_1.6uA,-2.0,epoch_pause,shared,0.75,1.6,160,370,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.15069866666666668,-0.4372483638233799,3
b-2_epoch_pause_shared_0.75s_2.6uA,-2.0,epoch_pause,shared,0.75,2.6,160,370,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.24488533333333332,-0.4372483638233799,3
b-2_epoch_pause_shared_1.5s_0.8uA,-2.0,epoch_pause,shared,1.5,0.8,160,594,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.13696,-0.8536857085272352,3
b-2_epoch_pause_shared_1.5s_1.6uA,-2.0,epoch_pause,shared,1.5,1.6,160,594,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.27392,-0.8536857085272352,3
b-2_epoch_pause_shared_1.5s_2.6uA,-2.0,epoch_pause,shared,1.5,2.6,160,594,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.44511999999999996,-0.8536857085272352,3
b-2_epoch_pause_shared_3s_0.8uA,-2.0,epoch_pause,shared,3.0,0.8,160,1232,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.292352,-1.8657062864891356,3
b-2_epoch_pause_shared_3s_1.6uA,-2.0,epoch_pause,shared,3.0,1.6,160,1232,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.584704,-1.8657062864891356,3
b-2_epoch_pause_shared_3s_2.6uA,-2.0,epoch_pause,shared,3.0,2.6,160,1232,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.9501439999999999,-1.8657062864891356,3
b-2_static_correlated_0.75s_0.8uA,-2.0,static,correlated,0.75,0.8,160,235,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.056575999999999994,-0.4372483638233799,3
b-2_static_correlated_0.75s_1.6uA,-2.0,static,correlated,0.75,1.6,160,235,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.11315199999999999,-0.4372483638233799,3
b-2_static_correlated_0.75s_2.6uA,-2.0,static,correlated,0.75,2.6,160,235,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.183872,-0.4372483638233799,3
b-2_static_correlated_1.5s_0.8uA,-2.0,static,correlated,1.5,0.8,160,404,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.10939733333333333,-0.8536857085272352,3
b-2_static_correlated_1.5s_1.6uA,-2.0,static,correlated,1.5,1.6,160,404,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.21879466666666667,-0.8536857085272352,3
b-2_static_correlated_1.5s_2.6uA,-2.0,static,correlated,1.5,2.6,160,404,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.3555413333333333,-0.8536857085272352,3
b-2_static_correlated_3s_0.8uA,-2.0,static,correlated,3.0,0.8,160,912,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.2289493333333333,-1.8657062864891356,3
b-2_static_correlated_3s_1.6uA,-2.0,static,correlated,3.0,1.6,160,912,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.4578986666666666,-1.8657062864891356,3
