protocol_id,seed,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,initial_trials,relearn_trials,weight_erasure,residual_performance,savings,criticality_distance,trace_auc_proxy,health,energy_cost,firing_rate_hz,active_channel_fraction,branching_ratio,path_erasure,residual_trace_correlation,job_elapsed_s
b0_static_phase_shifted_3s_2.6uA,4,0.0,static,phase_shifted,3.0,2.6,160,600,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.4992,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,22.99074470801861
b0_static_shared_0.75s_0.8uA,1,0.0,static,shared,0.75,0.8,160,315,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.08063999999999999,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.719768582988763
b0_static_shared_0.75s_0.8uA,3,0.0,static,shared,0.75,0.8,160,296,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.075776,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.35079658299219
b0_static_shared_0.75s_0.8uA,4,0.0,static,shared,0.75,0.8,160,244,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.062464,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.497772458998952
b0_static_shared_0.75s_1.6uA,1,0.0,static,shared,0.75,1.6,160,315,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.16127999999999998,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.69941829200252
b0_static_shared_0.75s_1.6uA,3,0.0,static,shared,0.75,1.6,160,296,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.151552,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.47709104200476
b0_static_shared_0.75s_1.6uA,4,0.0,static,shared,0.75,1.6,160,244,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.124928,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.508477249997668
b0_static_shared_0.75s_2.6uA,1,0.0,static,shared,0.75,2.6,160,315,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.26208,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.547145040996838
b0_static_shared_0.75s_2.6uA,3,0.0,static,shared,0.75,2.6,160,296,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.246272,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.430502790986793
b0_static_shared_0.75s_2.6uA,4,0.0,static,shared,0.75,2.6,160,244,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.203008,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.398401041980833
b0_static_shared_1.5s_0.8uA,1,0.0,static,shared,1.5,0.8,160,451,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.11545599999999999,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,9.864002834015992
b0_static_shared_1.5s_0.8uA,3,0.0,static,shared,1.5,0.8,160,514,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.131584,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.796148124994943
b0_static_shared_1.5s_0.8uA,4,0.0,static,shared,1.5,0.8,160,431,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.11033599999999999,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.339655541989487
b0_static_shared_1.5s_1.6uA,1,0.0,static,shared,1.5,1.6,160,451,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.23091199999999998,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.210387750004884
b0_static_shared_1.5s_1.6uA,3,0.0,static,shared,1.5,1.6,160,514,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.263168,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.749189750000369
b0_static_shared_1.5s_1.6uA,4,0.0,static,shared,1.5,1.6,160,431,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.22067199999999998,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.88677220902173
b0_static_shared_1.5s_2.6uA,1,0.0,static,shared,1.5,2.6,160,451,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.37523199999999995,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.014781000005314
b0_static_shared_1.5s_2.6uA,3,0.0,static,shared,1.5,2.6,160,514,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.427648,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.876423500012606
b0_static_shared_1.5s_2.6uA,4,0.0,static,shared,1.5,2.6,160,431,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.35859199999999997,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,26.444948792021023
b0_static_shared_3s_0.8uA,1,0.0,static,shared,3.0,0.8,160,1055,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.27008,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.361054542008787
b0_static_shared_3s_0.8uA,3,0.0,static,shared,3.0,0.8,160,1057,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.270592,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,25.884959207993234
b0_static_shared_3s_0.8uA,4,0.0,static,shared,3.0,0.8,160,896,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.229376,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.992183957976522
b0_static_shared_3s_1.6uA,1,0.0,static,shared,3.0,1.6,160,1055,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.54016,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,12.016192582988879
b0_static_shared_3s_1.6uA,3,0.0,static,shared,3.0,1.6,160,1057,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.541184,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,26.07756058400264
b0_static_shared_3s_1.6uA,4,0.0,static,shared,3.0,1.6,160,896,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.458752,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.971279791992856
b0_static_shared_3s_2.6uA,1,0.0,static,shared,3.0,2.6,160,1055,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.87776,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,12.385423250001622
b0_static_shared_3s_2.6uA,3,0.0,static,shared,3.0,2.6,160,1057,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.879424,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,25.73418749999837
b0_static_shared_3s_2.6uA,4,0.0,static,shared,3.0,2.6,160,896,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.7454719999999999,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.719097541994415
b1_alternating_blue_red_correlated_0.75s_0.8uA,1,1.0,alternating_blue_red,correlated,0.75,0.8,160,151,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.038655999999999996,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.867239000013797
b1_alternating_blue_red_correlated_0.75s_0.8uA,3,1.0,alternating_blue_red,correlated,0.75,0.8,160,129,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.033024,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.634445625008084
b1_alternating_blue_red_correlated_0.75s_0.8uA,4,1.0,alternating_blue_red,correlated,0.75,0.8,160,137,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.035072,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.614374249998946
b1_alternating_blue_red_correlated_0.75s_1.6uA,1,1.0,alternating_blue_red,correlated,0.75,1.6,160,151,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.07731199999999999,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.769095166993793
b1_alternating_blue_red_correlated_0.75s_1.6uA,3,1.0,alternating_blue_red,correlated,0.75,1.6,160,129,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.066048,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.89896024999325
b1_alternating_blue_red_correlated_0.75s_1.6uA,4,1.0,alternating_blue_red,correlated,0.75,1.6,160,137,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.070144,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.751080000016373
b1_alternating_blue_red_correlated_0.75s_2.6uA,1,1.0,alternating_blue_red,correlated,0.75,2.6,160,151,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.125632,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.760193874972174
b1_alternating_blue_red_correlated_0.75s_2.6uA,3,1.0,alternating_blue_red,correlated,0.75,2.6,160,129,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.10732799999999999,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.553215457999613
b1_alternating_blue_red_correlated_0.75s_2.6uA,4,1.0,alternating_blue_red,correlated,0.75,2.6,160,137,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.11398399999999999,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.696560957992915
b1_alternating_blue_red_correlated_1.5s_0.8uA,1,1.0,alternating_blue_red,correlated,1.5,0.8,160,279,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.071424,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.475539000006393
b1_alternating_blue_red_correlated_1.5s_0.8uA,3,1.0,alternating_blue_red,correlated,1.5,0.8,160,280,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.07168,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.914329582999926
b1_alternating_blue_red_correlated_1.5s_0.8uA,4,1.0,alternating_blue_red,correlated,1.5,0.8,160,275,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.07039999999999999,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.507812708005076
b1_alternating_blue_red_correlated_1.5s_1.6uA,1,1.0,alternating_blue_red,correlated,1.5,1.6,160,279,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.142848,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.093086332984967
b1_alternating_blue_red_correlated_1.5s_1.6uA,3,1.0,alternating_blue_red,correlated,1.5,1.6,160,280,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.14336,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.510604292008793
b1_alternating_blue_red_correlated_1.5s_1.6uA,4,1.0,alternating_blue_red,correlated,1.5,1.6,160,275,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.14079999999999998,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.543446625000797
b1_alternating_blue_red_correlated_1.5s_2.6uA,1,1.0,alternating_blue_red,correlated,1.5,2.6,160,279,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.23212799999999997,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,9.933265665982617
b1_alternating_blue_red_correlated_1.5s_2.6uA,3,1.0,alternating_blue_red,correlated,1.5,2.6,160,280,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.23295999999999997,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.925997790996917
b1_alternating_blue_red_correlated_1.5s_2.6uA,4,1.0,alternating_blue_red,correlated,1.5,2.6,160,275,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.22879999999999998,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.914030832995195
b1_alternating_blue_red_correlated_3s_0.8uA,1,1.0,alternating_blue_red,correlated,3.0,0.8,160,565,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.14464,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.538966041000094
b1_alternating_blue_red_correlated_3s_0.8uA,3,1.0,alternating_blue_red,correlated,3.0,0.8,160,546,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.13977599999999998,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,25.28943808301119
b1_alternating_blue_red_correlated_3s_0.8uA,4,1.0,alternating_blue_red,correlated,3.0,0.8,160,550,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.14079999999999998,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.362489999999525
b1_alternating_blue_red_correlated_3s_1.6uA,1,1.0,alternating_blue_red,correlated,3.0,1.6,160,565,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.28928,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.833510791999288
b1_alternating_blue_red_correlated_3s_1.6uA,3,1.0,alternating_blue_red,correlated,3.0,1.6,160,546,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.27955199999999997,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,24.918352584005333
b1_alternating_blue_red_correlated_3s_1.6uA,4,1.0,alternating_blue_red,correlated,3.0,1.6,160,550,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.28159999999999996,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,20.908580541989068
b1_alternating_blue_red_correlated_3s_2.6uA,1,1.0,alternating_blue_red,correlated,3.0,2.6,160,565,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.47008,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.495183249993715
b1_alternating_blue_red_correlated_3s_2.6uA,3,1.0,alternating_blue_red,correlated,3.0,2.6,160,546,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.45427199999999995,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,25.269016624981305
b1_alternating_blue_red_correlated_3s_2.6uA,4,1.0,alternating_blue_red,correlated,3.0,2.6,160,550,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.45759999999999995,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.258396958990488
b1_alternating_blue_red_independent_0.75s_0.8uA,1,1.0,alternating_blue_red,independent,0.75,0.8,160,49,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.012544,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.824210042017512
b1_alternating_blue_red_independent_0.75s_0.8uA,3,1.0,alternating_blue_red,independent,0.75,0.8,160,38,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.009727999999999999,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.6996281669999
b1_alternating_blue_red_independent_0.75s_0.8uA,4,1.0,alternating_blue_red,independent,0.75,0.8,160,37,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.009472,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.853621040994767
b1_alternating_blue_red_independent_0.75s_1.6uA,1,1.0,alternating_blue_red,independent,0.75,1.6,160,49,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.025088,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,13.053865583002334
b1_alternating_blue_red_independent_0.75s_1.6uA,3,1.0,alternating_blue_red,independent,0.75,1.6,160,38,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.019455999999999998,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.79765904098167
b1_alternating_blue_red_independent_0.75s_1.6uA,4,1.0,alternating_blue_red,independent,0.75,1.6,160,37,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.018944,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.449420124990866
b1_alternating_blue_red_independent_0.75s_2.6uA,1,1.0,alternating_blue_red,independent,0.75,2.6,160,49,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.040768,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.58103170801769
b1_alternating_blue_red_independent_0.75s_2.6uA,3,1.0,alternating_blue_red,independent,0.75,2.6,160,38,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.031616,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.195311459014192
b1_alternating_blue_red_independent_0.75s_2.6uA,4,1.0,alternating_blue_red,independent,0.75,2.6,160,37,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.030784,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.09694566600956
b1_alternating_blue_red_independent_1.5s_0.8uA,1,1.0,alternating_blue_red,independent,1.5,0.8,160,86,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.022015999999999997,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,9.834440624981653
b1_alternating_blue_red_independent_1.5s_0.8uA,3,1.0,alternating_blue_red,independent,1.5,0.8,160,78,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.019968,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.435977749992162
b1_alternating_blue_red_independent_1.5s_0.8uA,4,1.0,alternating_blue_red,independent,1.5,0.8,160,72,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.018432,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,24.961030165984994
b1_alternating_blue_red_independent_1.5s_1.6uA,1,1.0,alternating_blue_red,independent,1.5,1.6,160,86,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.044031999999999995,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,9.955022124981042
b1_alternating_blue_red_independent_1.5s_1.6uA,3,1.0,alternating_blue_red,independent,1.5,1.6,160,78,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.039936,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.569074666011147
b1_alternating_blue_red_independent_1.5s_1.6uA,4,1.0,alternating_blue_red,independent,1.5,1.6,160,72,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.036864,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.186135124997236
b1_alternating_blue_red_independent_1.5s_2.6uA,1,1.0,alternating_blue_red,independent,1.5,2.6,160,86,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.07155199999999999,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,9.776660000003176
b1_alternating_blue_red_independent_1.5s_2.6uA,3,1.0,alternating_blue_red,independent,1.5,2.6,160,78,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.064896,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,15.528373457986163
b1_alternating_blue_red_independent_1.5s_2.6uA,4,1.0,alternating_blue_red,independent,1.5,2.6,160,72,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.059904,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.205781665979885
b1_alternating_blue_red_independent_3s_0.8uA,1,1.0,alternating_blue_red,independent,3.0,0.8,160,153,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.039168,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.123497583001154
b1_alternating_blue_red_independent_3s_0.8uA,3,1.0,alternating_blue_red,independent,3.0,0.8,160,169,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.043264,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,24.708415542001603
b1_alternating_blue_red_independent_3s_0.8uA,4,1.0,alternating_blue_red,independent,3.0,0.8,160,145,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.03712,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,20.915401208010735
b1_alternating_blue_red_independent_3s_1.6uA,1,1.0,alternating_blue_red,independent,3.0,1.6,160,153,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.078336,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.50121954199858
b1_alternating_blue_red_independent_3s_1.6uA,3,1.0,alternating_blue_red,independent,3.0,1.6,160,169,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.086528,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,24.748489999998128
b1_alternating_blue_red_independent_3s_1.6uA,4,1.0,alternating_blue_red,independent,3.0,1.6,160,145,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.07424,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,20.73146320800879
b1_alternating_blue_red_independent_3s_2.6uA,1,1.0,alternating_blue_red,independent,3.0,2.6,160,153,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.127296,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.338255249982467
b1_alternating_blue_red_independent_3s_2.6uA,3,1.0,alternating_blue_red,independent,3.0,2.6,160,169,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.14060799999999998,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,24.666576459014323
b1_alternating_blue_red_independent_3s_2.6uA,4,1.0,alternating_blue_red,independent,3.0,2.6,160,145,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.12064,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,20.74246704101097
b1_alternating_blue_red_phase_shifted_0.75s_0.8uA,1,1.0,alternating_blue_red,phase_shifted,0.75,0.8,160,188,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.048128,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.347534915985307
b1_alternating_blue_red_phase_shifted_0.75s_0.8uA,3,1.0,alternating_blue_red,phase_shifted,0.75,0.8,160,132,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.033791999999999996,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,20.934376124991104
b1_alternating_blue_red_phase_shifted_0.75s_0.8uA,4,1.0,alternating_blue_red,phase_shifted,0.75,0.8,160,160,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.040959999999999996,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.086874665983487
b1_alternating_blue_red_phase_shifted_0.75s_1.6uA,1,1.0,alternating_blue_red,phase_shifted,0.75,1.6,160,188,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.096256,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.412348665995523
