task,seed,direction,alpha,score,criterion,distance_from_naive,distance_from_trained
overlapping_shared_input_association,3,random,0.8,0.75,0.25,122.86566075487572,77.85147365911708
overlapping_shared_input_association,3,axis,0.8667,0.25,0.25,13.787738355135401,89.64615778241452
overlapping_shared_input_association,3,random,0.8667,0.75,0.25,125.94902018031813,83.51695176398358
overlapping_shared_input_association,3,axis,0.9333,-0.0625,0.25,6.899040872374577,96.53485526517532
overlapping_shared_input_association,3,random,0.9333,0.75,0.25,129.10878355375286,89.04270143112079
overlapping_shared_input_association,3,axis,1.0,-0.25,0.25,5.1958926831134025e-15,103.43389613754992
overlapping_shared_input_association,3,random,1.0,0.75,0.25,132.34577276980815,94.46348665619823
overlapping_shared_input_association,19,axis,0.0,0.75,0.25,104.58764309333394,0.0
overlapping_shared_input_association,19,random,0.0,0.75,0.25,104.58764309333394,0.0
overlapping_shared_input_association,19,axis,0.0667,0.75,0.25,97.61164729900855,6.975995794325373
overlapping_shared_input_association,19,random,0.0667,0.75,0.25,104.21210891794256,6.926625940925417
overlapping_shared_input_association,19,axis,0.1333,0.75,0.25,90.64611026899252,13.941532824341413
overlapping_shared_input_association,19,random,0.1333,0.75,0.25,104.25400635952552,13.835013677592704
overlapping_shared_input_association,19,axis,0.2,0.75,0.25,83.67011447466714,20.91752861866679
overlapping_shared_input_association,19,random,0.2,0.75,0.25,104.73511818050247,20.75384993642867
overlapping_shared_input_association,19,axis,0.2667,0.75,0.25,76.69411868034176,27.893524412992157
overlapping_shared_input_association,19,random,0.2667,0.75,0.25,105.65199707117036,27.65474479270223
overlapping_shared_input_association,19,axis,0.3333,0.75,0.25,69.72858165032574,34.859061443008194
overlapping_shared_input_association,19,random,0.3333,0.75,0.25,106.97725784893346,34.48611198256699
overlapping_shared_input_association,19,axis,0.4,0.75,0.25,62.75258585600036,41.83505723733358
overlapping_shared_input_association,19,random,0.4,0.75,0.25,108.67299979608428,41.222173518754786
overlapping_shared_input_association,19,axis,0.4667,0.75,0.25,55.77659006167499,48.81105303165895
overlapping_shared_input_association,19,random,0.4667,0.75,0.25,110.6908581380791,47.82804547915565
overlapping_shared_input_association,19,axis,0.5333,0.75,0.25,48.81105303165895,55.77659006167499
overlapping_shared_input_association,19,random,0.5333,0.75,0.25,112.98032484075367,54.279472552680716
overlapping_shared_input_association,19,axis,0.6,0.75,0.25,41.83505723733358,62.75258585600036
