task,seed,direction,alpha,score,criterion,distance_from_naive,distance_from_trained
xor_electrode_classification,32,random,0.2667,0.6,0.25,106.01238176734445,27.757089268326286
xor_electrode_classification,32,axis,0.3333,0.6,0.25,70.00393835265689,34.99671914345364
xor_electrode_classification,32,random,0.3333,0.6,0.25,107.33376881881676,34.61361312262996
xor_electrode_classification,32,axis,0.4,0.6,0.25,63.00039449766631,42.00026299844422
xor_electrode_classification,32,random,0.4,0.6,0.25,109.02685594559208,41.37167801564077
xor_electrode_classification,32,axis,0.4667,0.6,0.25,55.99685064267574,49.00380685343478
xor_electrode_classification,32,random,0.4667,0.6,0.25,111.04403181699433,47.99827336403639
xor_electrode_classification,32,axis,0.5333,0.6,0.25,49.00380685343479,55.996850642675746
xor_electrode_classification,32,random,0.5333,0.6,0.25,113.33697836077965,54.47424211884539
xor_electrode_classification,32,axis,0.6,0.6,0.25,42.000262998444214,63.00039449766631
xor_electrode_classification,32,random,0.6,0.6,0.25,115.86363761701314,60.80205101276216
xor_electrode_classification,32,axis,0.6667,0.6,0.25,34.996719143453646,70.00393835265689
xor_electrode_classification,32,random,0.6667,0.6,0.25,118.57722291943314,66.96493716946935
xor_electrode_classification,32,axis,0.7333,0.6,0.25,28.003675354212685,76.99698214189785
xor_electrode_classification,32,random,0.7333,0.6,0.25,121.44193996312552,72.96354482386985
xor_electrode_classification,32,axis,0.8,0.2666666666666666,0.25,21.000131499222103,84.00052599688844
xor_electrode_classification,32,random,0.8,0.6,0.25,124.43718417092013,78.82216540262274
xor_electrode_classification,32,axis,0.8667,0.1333333333333333,0.25,13.99658764423153,91.004069851879
xor_electrode_classification,32,random,0.8667,0.6,0.25,127.53597683749177,84.54106878100842
xor_electrode_classification,32,axis,0.9333,0.1333333333333333,0.25,7.003543854990571,97.99711364111995
xor_electrode_classification,32,random,0.9333,0.6,0.25,130.71119175389774,90.11673640916173
xor_electrode_classification,32,axis,1.0,-0.15833333333333335,0.25,5.3079590386928265e-15,105.00065749611053
xor_electrode_classification,32,random,1.0,0.6,0.25,133.960578102233,95.58036474744044
xor_electrode_classification,19,axis,0.0,0.6,0.25,112.34358694629245,0.0
xor_electrode_classification,19,random,0.0,0.6,0.25,112.34358694629245,0.0
xor_electrode_classification,19,axis,0.0667,0.6,0.25,104.85026969697475,7.493317249317705
xor_electrode_classification,19,random,0.0667,0.6,0.25,111.88425337554568,7.430229346608747
xor_electrode_classification,19,axis,0.1333,0.6,0.25,97.36818680635169,14.975400139940785
xor_electrode_classification,19,random,0.1333,0.6,0.25,111.8628213733574,14.839635532327328
xor_electrode_classification,19,axis,0.2,0.6,0.25,89.87486955703397,22.468717389258494
xor_electrode_classification,19,random,0.2,0.6,0.25,112.31129818820912,22.260001860361868
xor_electrode_classification,19,axis,0.2667,0.6,0.25,82.38155230771626,29.962034638576203
xor_electrode_classification,19,random,0.2667,0.6,0.25,113.22871611416035,29.655526421444183
xor_electrode_classification,19,axis,0.3333,0.6,0.25,74.89946941709316,37.444117529199275
xor_electrode_classification,19,random,0.3333,0.6,0.25,114.57946661134892,36.95727230271915
xor_electrode_classification,19,axis,0.4,0.6,0.25,67.40615216777547,44.93743477851699
xor_electrode_classification,19,random,0.4,0.6,0.25,116.31828623947926,44.134855832650054
xor_electrode_classification,19,axis,0.4667,0.6,0.25,59.91283491845776,52.43075202783469
xor_electrode_classification,19,random,0.4667,0.6,0.25,118.38941706945789,51.14587932937719
xor_electrode_classification,19,axis,0.5333,0.6,0.25,52.43075202783469,59.91283491845776
xor_electrode_classification,19,random,0.5333,0.6,0.25,120.74199757923813,57.97594262035868
