task,seed,condition,score,criterion,distance_from_naive,distance_from_trained,edges_changed_fraction,mapping_count
pattern_discrimination,16,zero_path_a_correct,1.0,0.35,84.30110210657122,21.214039517526068,0.0010969658424838306,2
pattern_discrimination,16,zero_path_b_correct,1.0,0.35,84.50951901155825,19.051411698017212,0.0008672593199124302,2
pattern_discrimination,22,trained,1.0,0.35,84.36249752971338,0.0,,2
pattern_discrimination,22,naive_replacement,0.0,0.35,0.0,84.36249752971338,,2
pattern_discrimination,22,zero_all,0.0,0.35,197.4919267063832,220.48811538331375,,2
pattern_discrimination,22,shuffle_magnitudes,0.0,0.35,138.4903524918506,155.83891877659923,,2
pattern_discrimination,22,anti_training_delta,1.0,0.35,89.70316444265407,32.9653559494252,,2
pattern_discrimination,22,random_matched_full_trace,1.0,0.35,110.65613733805392,79.25503527483703,,2
pattern_discrimination,22,zero_task_path_union,1.0,0.35,82.00192907966142,28.245927885145132,0.0019954777505012135,2
pattern_discrimination,22,zero_all_task_inputs_outgoing,0.0,0.35,75.74344179866169,62.90091430700506,0.01839996124679075,2
pattern_discrimination,22,zero_all_task_targets_incoming,0.0,0.35,82.49612568286892,64.30460599441679,0.0450459178650732,2
pattern_discrimination,22,random_edge_count_matched_task_path_union,1.0,0.35,84.72349656762056,10.04008911126967,0.0019954777505012135,2
pattern_discrimination,22,random_distance_matched_task_path_union,1.0,0.35,86.85117818358724,28.092570870536797,,2
pattern_discrimination,22,zero_path_a_correct,1.0,0.35,83.1266765619831,20.368544029760137,0.0010016454487637258,2
pattern_discrimination,22,zero_path_b_correct,1.0,0.35,83.25444736466736,19.569232386594578,0.0009938323017374877,2
pattern_discrimination,11,trained,1.0,0.35,84.2251894713146,0.0,,2
pattern_discrimination,11,naive_replacement,0.0,0.35,0.0,84.2251894713146,,2
pattern_discrimination,11,zero_all,0.0,0.35,198.23302733125095,221.28707321106785,,2
pattern_discrimination,11,shuffle_magnitudes,0.0,0.35,138.90803768816752,156.14046069471746,,2
pattern_discrimination,11,anti_training_delta,1.0,0.35,90.43372215188383,33.15803053745957,,2
pattern_discrimination,11,random_matched_full_trace,1.0,0.35,110.61500715277293,79.2180291503365,,2
pattern_discrimination,11,zero_task_path_union,1.0,0.35,81.79396547025335,28.57066557888354,0.001934547295618516,2
pattern_discrimination,11,zero_all_task_inputs_outgoing,0.0,0.35,72.99076279852584,67.18479402591053,0.019400165327224456,2
pattern_discrimination,11,zero_all_task_targets_incoming,0.0,0.35,83.91907822569299,65.67999257240653,0.04786051257690138,2
pattern_discrimination,11,random_edge_count_matched_task_path_union,1.0,0.35,84.614636831084,9.429559114147466,0.001934547295618516,2
pattern_discrimination,11,random_distance_matched_task_path_union,1.0,0.35,86.86318924991403,28.412534209054613,,2
pattern_discrimination,11,zero_path_a_correct,1.0,0.35,82.96759326346694,20.457624166056956,0.001003214348777938,2
pattern_discrimination,11,zero_path_b_correct,1.0,0.35,83.06933126549023,19.944135606758273,0.0009313329468405779,2
pattern_discrimination,7,trained,1.0,0.35,82.68181507172744,0.0,,2
pattern_discrimination,7,naive_replacement,0.0,0.35,0.0,82.68181507172744,,2
pattern_discrimination,7,zero_all,0.0,0.35,199.02040142063353,221.0151913771101,,2
pattern_discrimination,7,shuffle_magnitudes,0.0,0.35,138.74488528655505,155.25948690079062,,2
pattern_discrimination,7,anti_training_delta,1.0,0.35,88.96142671932574,33.05039908671309,,2
pattern_discrimination,7,random_matched_full_trace,1.0,0.35,108.86271487156196,77.98741159001102,,2
pattern_discrimination,7,zero_task_path_union,1.0,0.35,80.29279872554282,28.30917277702285,0.001989292511946694,2
pattern_discrimination,7,zero_all_task_inputs_outgoing,0.0,0.35,72.07563134893506,67.21365352322867,0.02019921053371796,2
pattern_discrimination,7,zero_all_task_targets_incoming,0.0,0.35,81.65422328861533,62.5049972413509,0.042134559308420035,2
pattern_discrimination,7,random_edge_count_matched_task_path_union,1.0,0.35,83.06723717894758,9.889521804899916,0.001989292511946694,2
pattern_discrimination,7,random_distance_matched_task_path_union,1.0,0.35,85.35333590903767,28.157229349747855,,2
pattern_discrimination,7,zero_path_a_correct,1.0,0.35,81.40066844843881,20.724611997648356,0.001050121420289221,2
pattern_discrimination,7,zero_path_b_correct,1.0,0.35,81.59134296531225,19.284701731327395,0.0009391710916574729,2
pattern_discrimination,5,trained,1.0,0.35,83.30392808112674,0.0,,2
pattern_discrimination,5,naive_replacement,0.0,0.35,0.0,83.30392808112674,,2
pattern_discrimination,5,zero_all,0.0,0.35,196.96589655845096,219.6105105541596,,2
pattern_discrimination,5,shuffle_magnitudes,0.0,0.35,137.53708069123476,154.62483915116854,,2
pattern_discrimination,5,anti_training_delta,1.0,0.35,88.6134055137685,31.989565430677764,,2
pattern_discrimination,5,random_matched_full_trace,1.0,0.35,109.54138711935623,78.41757393268838,,2
pattern_discrimination,5,zero_task_path_union,1.0,0.35,81.32009831267219,26.40455801855424,0.0017517513606935748,2
pattern_discrimination,5,zero_all_task_inputs_outgoing,0.0,0.35,73.05353174534675,66.58690605351131,0.019597425347420268,2
pattern_discrimination,5,zero_all_task_targets_incoming,0.0,0.35,82.55263456564249,60.46592015108094,0.03997305959548764,2
pattern_discrimination,5,random_edge_count_matched_task_path_union,1.0,0.35,83.66769571407468,9.023950468259782,0.0017517513606935748,2
pattern_discrimination,5,random_distance_matched_task_path_union,1.0,0.35,85.48346878636835,26.272354405366816,,2
pattern_discrimination,5,zero_path_a_correct,1.0,0.35,82.268953822602,19.352515656655193,0.0009407264220673791,2
pattern_discrimination,5,zero_path_b_correct,1.0,0.35,82.36699618331838,17.963318788968618,0.0008110249386261957,2
pattern_discrimination,8,trained,0.5,0.35,84.55586784158564,0.0,,2
pattern_discrimination,8,naive_replacement,0.0,0.35,0.0,84.55586784158564,,2
pattern_discrimination,8,zero_all,0.0,0.35,198.54477957679563,221.74991438998057,,2
pattern_discrimination,8,shuffle_magnitudes,0.0,0.35,139.29571581599077,156.6999398243141,,2
pattern_discrimination,8,anti_training_delta,0.5,0.35,91.05108110395804,33.20621164597464,,2
pattern_discrimination,8,random_matched_full_trace,0.5,0.35,111.09437637314902,79.47992306463826,,2
pattern_discrimination,8,zero_task_path_union,0.5,0.35,81.71329829243095,30.281387104172264,0.0022002200220022,2
pattern_discrimination,8,zero_all_task_inputs_outgoing,0.0,0.35,72.37867567113594,67.79716431881445,0.019300367536753675,2
pattern_discrimination,8,zero_all_task_targets_incoming,0.0,0.35,82.36684794662689,65.15853268384129,0.04219640714071407,2
pattern_discrimination,8,random_edge_count_matched_task_path_union,0.5,0.35,84.98540702857613,10.137577130355774,0.0022002200220022,2
pattern_discrimination,8,random_distance_matched_task_path_union,0.5,0.35,87.62489485854873,30.09752948897085,,2
pattern_discrimination,8,zero_path_a_correct,0.5,0.35,83.01634350817606,22.368270761001117,0.001132925792579258,2
pattern_discrimination,8,zero_path_b_correct,0.5,0.35,83.27691525749499,20.411341653974453,0.0010672942294229423,2
pattern_discrimination,25,trained,1.0,0.35,83.01785216000272,0.0,,2
pattern_discrimination,25,naive_replacement,0.0,0.35,0.0,83.01785216000272,,2
pattern_discrimination,25,zero_all,0.0,0.35,197.82387296371928,220.2498712172288,,2
pattern_discrimination,25,shuffle_magnitudes,0.0,0.35,138.13765230650253,154.97554496118093,,2
pattern_discrimination,25,anti_training_delta,1.0,0.35,88.94890605893605,32.662783487665976,,2
