protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates,task_output_dir
b-2_chirp_correlated_3s_10uA,multi_association_mapping,-2.0,chirp,correlated,3.0,10.0,160,2185.1,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8752083333333333,0.8966666666666667,-0.0214583333333332,0.0214583333333332,0.3,0.88,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,3.070942112628273,0.0,3.070942112628273,-0.0002967636849922,8.979914589701821e-12,0.9995849887719062,1.0,0.0001109311851047,3985.56,0.0,0.0,1.0,0.8752083333333333,1.0,1.0,3.7699101069999665,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_chirp_shared_3s_10uA,multi_association_mapping,2.0,chirp,shared,3.0,10.0,160,1744.34,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.881875,0.8966666666666667,-0.0147916666666666,0.0147916666666666,0.3,0.62,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,6.887197484092631,0.0,6.887197484092631,-0.0019011604371022,8.979914589701821e-12,0.9977645530023648,1.0,0.0003114209957116,14407.5,0.0,0.0,1.0,0.881875,1.0,1.0,3.7682232540799943,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_epoch_pause_correlated_3s_50uA,multi_association_mapping,2.0,epoch_pause,correlated,3.0,50.0,160,285.9,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8829166666666667,0.8966666666666667,-0.0137499999999999,0.0137499999999999,0.3,0.4,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,18.993428123112693,0.0,18.993428123112693,-0.0171031147524751,8.979914589701821e-12,0.985433030626574,1.0,-0.0025110084032082,71359.92,0.0,0.0,1.0,0.8829166666666667,1.0,1.0,3.765452466839938,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_chirp_correlated_3s_10uA,multi_association_mapping,0.0,chirp,correlated,3.0,10.0,160,1507.12,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.885,0.8966666666666667,-0.0116666666666666,0.0116666666666666,0.3,0.66,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,1.1070841504558822,0.0,1.1070841504558822,-2.9698656258209927e-05,8.979914589701821e-12,0.9999287689271024,1.0,4.026051067100848e-05,790.04,0.0,0.0,1.0,0.885,1.0,1.0,3.784013077200018,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_chirp_correlated_3s_10uA,multi_association_mapping,2.0,chirp,correlated,3.0,10.0,160,1015.54,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8895833333333333,0.8966666666666667,-0.0070833333333332,0.0070833333333332,0.3,0.46,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,1.5420105079289723,0.0,1.5420105079289723,-2.543545654080324e-05,8.979914589701821e-12,0.999867390896405,1.0,0.0001047881678931,1222.8,0.0,0.0,1.0,0.8895833333333333,1.0,1.0,3.804993968480035,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_epoch_pause_shared_3s_10uA,multi_association_mapping,-2.0,epoch_pause,shared,3.0,10.0,160,1145.42,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8902083333333333,0.8966666666666667,-0.0064583333333333,0.0064583333333333,0.3,0.38,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0762893909162322,0.0,0.0762893909162322,-5.984169241957105e-07,8.979914589701821e-12,0.999999107162552,1.0,2.782547404693044e-07,33.22,0.0,0.0,1.0,0.8902083333333333,1.0,1.0,3.809141130440009,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_epoch_pause_shared_3s_10uA,multi_association_mapping,0.0,epoch_pause,shared,3.0,10.0,160,751.82,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8916666666666667,0.8966666666666667,-0.0049999999999999,0.0049999999999999,0.3,0.38,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0137062726995947,0.0,0.0137062726995947,-8.785595043248051e-08,8.979914589701821e-12,0.9999998728970786,1.0,3.683170502317598e-08,4.8,0.0,0.0,1.0,0.8916666666666667,1.0,1.0,3.80140607588,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_static_shared_3s_10uA,multi_association_mapping,-2.0,static,shared,3.0,10.0,160,1539.82,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.891875,0.8966666666666667,-0.0047916666666666,0.0047916666666666,0.3,0.34,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.1422793396950369,0.0,0.1422793396950369,-4.4705199805924765e-06,8.979914589701821e-12,0.9999974828198132,1.0,-1.999727768556869e-06,59.98,0.0,0.0,1.0,0.891875,1.0,1.0,3.8222707784400263,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_static_shared_3s_10uA,multi_association_mapping,0.0,static,shared,3.0,10.0,160,1053.58,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8925,0.8966666666666667,-0.0041666666666666,0.0041666666666666,0.3,0.32,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0303060802411703,0.0,0.0303060802411703,3.0078777916386914e-07,8.979914589701821e-12,0.9999997743642746,1.0,5.223080510609879e-07,9.76,0.0,0.0,1.0,0.8925,1.0,1.0,3.813155079140008,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_static_shared_3s_10uA,multi_association_mapping,2.0,static,shared,3.0,10.0,160,690.74,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8939583333333333,0.8966666666666667,-0.0027083333333333,0.0027083333333333,0.3,0.22,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.066601169327943,0.0,0.066601169327943,-1.3160508963791656e-06,8.979914589701821e-12,0.9999986030955572,1.0,5.510228906676241e-08,26.38,0.0,0.0,1.0,0.8939583333333333,1.0,1.0,3.824495361779973,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_alternating_blue_red_shared_3s_10uA,multi_association_mapping,-2.0,alternating_blue_red,shared,3.0,10.0,160,971.36,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8939583333333333,0.8966666666666667,-0.0027083333333333,0.0027083333333333,0.3,0.22,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0825037752552773,0.0,0.0825037752552773,-4.240505858521537e-06,8.979914589701821e-12,0.9999976948206964,1.0,-1.976364043351361e-06,32.8,0.0,0.0,1.0,0.8939583333333333,1.0,1.0,3.810734856200012,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_alternating_blue_red_shared_3s_10uA,multi_association_mapping,0.0,alternating_blue_red,shared,3.0,10.0,160,971.36,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8939583333333333,0.8966666666666667,-0.0027083333333333,0.0027083333333333,0.3,0.22,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0825037752552773,0.0,0.0825037752552773,-4.240505858521537e-06,8.979914589701821e-12,0.9999976948206964,1.0,-1.976364043351361e-06,32.8,0.0,0.0,1.0,0.8939583333333333,1.0,1.0,3.8091139372200087,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_alternating_blue_red_shared_3s_10uA,multi_association_mapping,2.0,alternating_blue_red,shared,3.0,10.0,160,971.36,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8939583333333333,0.8966666666666667,-0.0027083333333333,0.0027083333333333,0.3,0.22,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0825037752552773,0.0,0.0825037752552773,-4.240505858521537e-06,8.979914589701821e-12,0.9999976948206964,1.0,-1.976364043351361e-06,32.8,0.0,0.0,1.0,0.8939583333333333,1.0,1.0,3.824765999160054,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_static_correlated_3s_10uA,multi_association_mapping,0.0,static,correlated,3.0,10.0,160,610.64,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.894375,0.8966666666666667,-0.0022916666666666,0.0022916666666666,0.3,0.18,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0124928972239155,0.0,0.0124928972239155,-8.972991003997068e-08,8.979914589701821e-12,0.9999999085762122,1.0,0.0,3.7,0.0,0.0,1.0,0.894375,1.0,1.0,3.813642298840016,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_static_correlated_3s_10uA,multi_association_mapping,-2.0,static,correlated,3.0,10.0,160,893.08,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.894375,0.8966666666666667,-0.0022916666666666,0.0022916666666666,0.3,0.22,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0345335403916555,0.0,0.0345335403916555,-8.194924272286741e-07,8.979914589701821e-12,0.9999991654834974,1.0,0.0,12.66,0.0,0.0,1.0,0.894375,1.0,1.0,3.813378501560016,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_epoch_pause_shared_3s_10uA,multi_association_mapping,2.0,epoch_pause,shared,3.0,10.0,160,498.12,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8945833333333333,0.8966666666666667,-0.0020833333333333,0.0020833333333333,0.3,0.2,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.017857691467035,0.0,0.017857691467035,-2.0930427624632489e-07,8.979914589701821e-12,0.999999863275829,1.0,-7.509084863417518e-08,6.02,0.0,0.0,1.0,0.8945833333333333,1.0,1.0,3.8206288692599766,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_epoch_pause_correlated_3s_10uA,multi_association_mapping,-2.0,epoch_pause,correlated,3.0,10.0,160,640.44,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8947916666666668,0.8966666666666667,-0.0018749999999999,0.0018749999999999,0.3,0.22,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.023626569786644,0.0,0.023626569786644,-5.79097130277706e-07,8.979914589701821e-12,0.9999994597251614,1.0,-4.868299174390558e-08,9.02,0.0,0.0,1.0,0.8947916666666668,1.0,1.0,3.804495723399995,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_static_correlated_3s_10uA,multi_association_mapping,2.0,static,correlated,3.0,10.0,160,399.3,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8952083333333333,0.8966666666666667,-0.0014583333333333,0.0014583333333333,0.3,0.16,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0107754274125235,0.0,0.0107754274125235,1.3297160929681696e-07,8.979914589701821e-12,0.999999906312198,1.0,2.2500814318424239e-07,3.42,0.0,0.0,1.0,0.8952083333333333,1.0,1.0,3.8202184785199735,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_gated_burst_shared_3s_10uA,multi_association_mapping,2.0,gated_burst,shared,3.0,10.0,160,1088.92,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8954166666666667,0.8966666666666667,-0.0012499999999999,0.0012499999999999,0.3,0.04,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,13.92249671279641,0.0,13.92249671279641,-0.0078749010864068,8.979914589701821e-12,0.9920383820237276,1.0,0.000103827621596,43328.26,0.0,0.0,1.0,0.8954166666666667,1.0,1.0,3.744623541599999,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_epoch_pause_correlated_3s_10uA,multi_association_mapping,0.0,epoch_pause,correlated,3.0,10.0,160,437.86,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8954166666666667,0.8966666666666667,-0.0012499999999999,0.0012499999999999,0.3,0.14,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0101545830887182,0.0,0.0101545830887182,4.113945626112415e-06,8.979914589701821e-12,0.99999980270639,1.0,4.30731316418e-06,4.06,0.0,0.0,1.0,0.8954166666666667,1.0,1.0,3.822282041199985,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_alternating_blue_red_correlated_3s_10uA,multi_association_mapping,-2.0,alternating_blue_red,correlated,3.0,10.0,160,566.22,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8954166666666667,0.8966666666666667,-0.0012499999999999,0.0012499999999999,0.3,0.12,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0091326842314861,0.0,0.0091326842314861,-8.161816587026748e-08,8.979914589701821e-12,0.9999999166744782,1.0,2.6413940439366696e-10,2.62,0.0,0.0,1.0,0.8954166666666667,1.0,1.0,3.820543632760007,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_alternating_blue_red_correlated_3s_10uA,multi_association_mapping,0.0,alternating_blue_red,correlated,3.0,10.0,160,566.22,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8954166666666667,0.8966666666666667,-0.0012499999999999,0.0012499999999999,0.3,0.12,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0091326842314861,0.0,0.0091326842314861,-8.161816587026748e-08,8.979914589701821e-12,0.9999999166744782,1.0,2.6413940439366696e-10,2.62,0.0,0.0,1.0,0.8954166666666667,1.0,1.0,3.809581902440016,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_alternating_blue_red_correlated_3s_10uA,multi_association_mapping,2.0,alternating_blue_red,correlated,3.0,10.0,160,566.22,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8954166666666667,0.8966666666666667,-0.0012499999999999,0.0012499999999999,0.3,0.12,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0091326842314861,0.0,0.0091326842314861,-8.161816587026748e-08,8.979914589701821e-12,0.9999999166744782,1.0,2.6413940439366696e-10,2.62,0.0,0.0,1.0,0.8954166666666667,1.0,1.0,3.8317883699600226,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_gated_burst_shared_3s_10uA,multi_association_mapping,0.0,gated_burst,shared,3.0,10.0,160,1062.96,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.89625,0.8966666666666667,-0.0004166666666666,0.0004166666666666,0.3,0.04,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,4.65964668232411,0.0,4.65964668232411,-0.0009688006544968,8.979914589701821e-12,0.9989869035227292,1.0,2.842263738993136e-05,7707.7,0.0,0.0,1.0,0.89625,1.0,1.0,3.749300387339983,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_epoch_pause_correlated_3s_10uA,multi_association_mapping,2.0,epoch_pause,correlated,3.0,10.0,160,285.9,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.89625,0.8966666666666667,-0.0004166666666666,0.0004166666666666,0.3,0.06,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.0021424083964699,0.0,0.0021424083964699,6.100724869284591e-08,8.979914589701821e-12,0.999999990818788,1.0,7.000773523077957e-08,0.52,0.0,0.0,1.0,0.89625,1.0,1.0,3.834326464119963,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b2_gated_burst_correlated_3s_10uA,multi_association_mapping,2.0,gated_burst,correlated,3.0,10.0,160,628.22,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8966666666666667,0.8966666666666667,0.0,0.0,0.3,0.0,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,3.895513927460874,0.0,3.895513927460874,-0.0005414632789808,8.979914589701821e-12,0.9992874890920802,1.0,0.0001597946096874,5036.88,0.0,0.0,1.0,0.8966666666666667,1.0,1.0,3.7668537645200018,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b0_gated_burst_correlated_3s_10uA,multi_association_mapping,0.0,gated_burst,correlated,3.0,10.0,160,612.88,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8966666666666667,0.8966666666666667,0.0,0.0,0.3,0.0,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.7910639887165485,0.0,0.7910639887165485,-1.5268681067686934e-05,8.979914589701821e-12,0.9999624648064142,1.0,2.1582507283543105e-05,476.96,0.0,0.0,1.0,0.8966666666666667,1.0,1.0,3.803255226600027,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_gated_burst_correlated_3s_10uA,multi_association_mapping,-2.0,gated_burst,correlated,3.0,10.0,160,617.44,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8966666666666667,0.8966666666666667,0.0,0.0,0.3,0.0,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,0.7604552032865933,0.0,0.7604552032865933,-3.3969355325169806e-05,8.979914589701821e-12,0.9999639320483484,1.0,1.438678045615045e-06,459.2,0.0,0.0,1.0,0.8966666666666667,1.0,1.0,3.8007168017599815,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_gated_burst_shared_3s_10uA,multi_association_mapping,-2.0,gated_burst,shared,3.0,10.0,160,1061.26,-0.0802083333333333,0.8947916666666668,0.975,80.0,16.5,16.5,1.0,0.8966666666666667,0.8966666666666667,2.012279232133096e-18,-2.012279232133096e-18,0.3,0.04,0.0,0.0,-0.0797916666666666,-0.9745833333333336,-0.9764583333333334,111.41546876133394,111.41546876133394,4.2492636970211075,0.0,4.2492636970211075,-0.0009325883927096,8.979914589701821e-12,0.9991167918454744,1.0,-6.27629368932796e-05,7042.76,0.0,0.0,1.0,0.8966666666666667,1.0,1.0,3.7473266016600166,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/multi_association_mapping
b-2_chirp_shared_3s_50uA,overlapping_shared_input_association,-2.0,chirp,shared,3.0,50.0,160,3742.38,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,309.61942352468867,0.0,309.61942352468867,-2.3038408070984597,1.0252967364010602e-11,0.2510258780301254,1.0,0.0836234996260683,2252263.92,0.0,0.0,1.0,0.65625,1.0,0.8,1.7057177065799989,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b0_chirp_shared_3s_50uA,overlapping_shared_input_association,0.0,chirp,shared,3.0,50.0,160,2596.9,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.656875,0.75,-0.093125,0.093125,0.25,1.0,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,248.260979792436,0.0,248.260979792436,-1.7169452382898134,1.0252967364010602e-11,0.3307832080278549,1.0,0.0501128925893092,1469725.32,0.0,0.0,1.0,0.656875,1.0,0.8,1.6149200229399991,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b-2_chirp_correlated_3s_50uA,overlapping_shared_input_association,-2.0,chirp,correlated,3.0,50.0,160,2185.1,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.6575,0.75,-0.0925,0.0925,0.25,1.0,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,212.85261575242848,0.0,212.85261575242848,-1.3885290791081435,1.0252967364010602e-11,0.391191676537367,1.0,0.030232274165516,1157171.72,0.0,0.0,1.0,0.6575,1.0,0.8,1.5752382970599967,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b0_chirp_correlated_3s_50uA,overlapping_shared_input_association,0.0,chirp,correlated,3.0,50.0,160,1507.12,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.6825,0.75,-0.0675,0.0675,0.25,0.86,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,118.69257473134068,0.0,118.69257473134068,-0.5732972626371536,1.0252967364010602e-11,0.626841476398642,1.0,0.0048040629538123,683406.1,0.0,0.0,1.0,0.6825,1.0,0.8,1.4941882363399983,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b2_chirp_shared_3s_50uA,overlapping_shared_input_association,2.0,chirp,shared,3.0,50.0,160,1744.34,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.69125,0.75,-0.05875,0.05875,0.25,0.74,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,161.83960354184853,0.0,161.83960354184853,-0.9322002170311048,1.0252967364010602e-11,0.5026752682004951,1.0,0.0126084526652114,899273.66,0.0,0.0,1.0,0.69125,1.0,0.8,1.512852071660002,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b2_chirp_correlated_3s_50uA,overlapping_shared_input_association,2.0,chirp,correlated,3.0,50.0,160,1015.54,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.70375,0.75,-0.04625,0.04625,0.25,0.64,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,75.362334769397,0.0,75.362334769397,-0.2704024911025752,1.0252967364010602e-11,0.790366347319579,1.0,-0.0074757141907039,422942.86,0.0,0.0,1.0,0.70375,1.0,0.8,1.4738762594199806,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b-2_static_shared_3s_50uA,overlapping_shared_input_association,-2.0,static,shared,3.0,50.0,160,1539.82,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.705625,0.75,-0.044375,0.044375,0.25,0.58,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,110.50878325067109,0.0,110.50878325067109,-0.5088562756572966,1.0252967364010602e-11,0.6539657042651179,1.0,0.0075244453868698,721306.3,0.0,0.0,1.0,0.705625,1.0,0.8,1.5075849814199966,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b-2_epoch_pause_shared_3s_50uA,overlapping_shared_input_association,-2.0,epoch_pause,shared,3.0,50.0,160,1145.42,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.709375,0.75,-0.040625,0.040625,0.25,0.6,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,85.0496888719605,0.0,85.0496888719605,-0.3306001361850261,1.0252967364010602e-11,0.7502111502501454,1.0,-0.0007745399734291,534315.98,0.0,0.0,1.0,0.709375,1.0,0.8,1.519098852580003,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b0_epoch_pause_shared_3s_50uA,overlapping_shared_input_association,0.0,epoch_pause,shared,3.0,50.0,160,751.82,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.715,0.75,-0.035,0.035,0.25,0.44,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,46.11726271901835,0.0,46.11726271901835,-0.1139619463560707,1.0252967364010602e-11,0.9036319111404642,1.0,-0.0071683186394842,274262.5,0.0,0.0,1.0,0.715,1.0,0.8,1.45158089344,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b0_static_shared_3s_50uA,overlapping_shared_input_association,0.0,static,shared,3.0,50.0,160,1053.58,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.72125,0.75,-0.02875,0.02875,0.25,0.44,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,62.26005205614405,0.0,62.26005205614405,-0.1935664407982299,1.0252967364010602e-11,0.8425853769317991,1.0,-0.0067970005499033,398299.2,0.0,0.0,1.0,0.72125,1.0,0.8,1.4600379023999936,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
b2_static_shared_3s_50uA,overlapping_shared_input_association,2.0,static,shared,3.0,50.0,160,690.74,-0.1025,0.75,0.8525,80.0,5.0,5.0,1.0,0.728125,0.75,-0.021875,0.021875,0.25,0.32,0.0,0.0,-0.10375,-0.85375,-0.85375,97.61910530556948,97.61910530556948,42.68252487641982,0.0,42.68252487641982,-0.1006276281311304,1.0252967364010602e-11,0.9154864031766456,1.0,-0.0081589505036161,247821.08,0.0,0.0,1.0,0.728125,1.0,0.8,1.4556295109999997,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_input_association
